,CountryName,CountryCode,Date,S1_School.closing,S1_IsGeneral,S2_Workplace.closing,S2_IsGeneral,S3_Cancel.public.events,S3_IsGeneral,S4_Close.public.transport,S4_IsGeneral,S5_Public.information.campaigns,S5_IsGeneral,S6_Restrictions.on.internal.movement,S6_IsGeneral,S7_International.travel.controls,S8_Fiscal.measures,S9_Monetary.measures,S10_Emergency.investment.in.health.care,S11_Investment.in.Vaccines,S12_Testing.framework,S13_Contact.tracing,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,sum
211,Brazil,BRA,20200414,2,0,2,0,2,0,2,0,1,1,2,0,3,0,3.75,,0,1,0,23430,1328,76.19,76.19,18.75
212,Brazil,BRA,20200415,,,,,,,,,,,,,3,,,,,,,25262,1532,,76.19,3
213,Brazil,BRA,20200416,,,,,,,,,,,,,3,,,,,,,,,,76.19,3
214,China,CHN,20200101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,27,0,0,0,6.15
215,China,CHN,20200102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,27,0,0,0,6.15
216,China,CHN,20200103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,44,0,0,0,6.15
217,China,CHN,20200104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,44,0,0,0,6.15
218,China,CHN,20200105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,0,0,0,6.15
219,China,CHN,20200106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,0,0,0,6.15
220,China,CHN,20200107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,0,0,0,6.15
221,China,CHN,20200108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,0,0,0,6.15
222,China,CHN,20200109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,0,0,0,6.15
223,China,CHN,20200110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,0,0,0,6.15
224,China,CHN,20200111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,6.15
225,China,CHN,20200112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,6.15
226,China,CHN,20200113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,6.15
227,China,CHN,20200114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,1,0,0,6.15
228,China,CHN,20200115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,2,0,0,6.15
229,China,CHN,20200116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,59,2,0,0,6.15
230,China,CHN,20200117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,63,2,0,0,6.15
231,China,CHN,20200118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,80,2,0,0,6.15
232,China,CHN,20200119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.15,0,0,1,1,216,3,0,0,6.15
233,China,CHN,20200120,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.15,0,0,1,1,235,3,11.9,11.9,8.15
234,China,CHN,20200121,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.15,0,0,1,1,386,6,11.9,11.9,8.15
235,China,CHN,20200122,0,0,0,0,1,0,0,0,1,1,0,0,0,0,4.15,0,0,1,1,526,17,19.05,19.05,8.15
236,China,CHN,20200123,0,0,0,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,623,17,42.86,42.86,14.15
237,China,CHN,20200124,0,0,0,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,882,26,42.86,42.86,14.15
238,China,CHN,20200125,0,0,0,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,1323,41,42.86,42.86,14.15
239,China,CHN,20200126,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,1988,56,71.43,71.43,18.15
240,China,CHN,20200127,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,2775,81,71.43,71.43,18.15
241,China,CHN,20200128,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,4528,106,71.43,71.43,18.15
242,China,CHN,20200129,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,5994,132,71.43,71.43,18.15
243,China,CHN,20200130,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,7734,170,71.43,71.43,18.15
244,China,CHN,20200131,2,1,2,1,2,0,2,0,1,1,2,0,0,42780000000,4.15,0,0,1,2,9714,213,71.43,71.43,42780000018
245,China,CHN,20200201,2,1,2,1,2,0,2,0,1,1,2,0,0,4.76E+11,4.15,0,0,1,2,11809,259,71.43,71.43,4.76E+11
246,China,CHN,20200202,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,14399,304,71.43,71.43,18.15
247,China,CHN,20200203,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,17211,361,71.43,71.43,18.15
248,China,CHN,20200204,2,1,2,1,2,0,2,0,1,1,2,0,0,2.4244E+11,4.15,0,0,1,2,20448,426,71.43,71.43,2.4244E+11
249,China,CHN,20200205,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,24320,492,71.43,71.43,18.15
250,China,CHN,20200206,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,28047,564,71.43,71.43,18.15
251,China,CHN,20200207,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,31207,637,71.43,71.43,18.15
252,China,CHN,20200208,2,1,2,1,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,34625,723,71.43,71.43,18.15
253,China,CHN,20200209,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,37232,812,66.67,66.67,18.15
254,China,CHN,20200210,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,40206,909,66.67,66.67,18.15
255,China,CHN,20200211,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,42696,1017,66.67,66.67,18.15
256,China,CHN,20200212,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,44724,1114,66.67,66.67,18.15
257,China,CHN,20200213,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,59865,1368,66.67,66.67,18.15
258,China,CHN,20200214,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,64021,1381,66.67,66.67,18.15
259,China,CHN,20200215,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,1,2,66559,1524,66.67,66.67,18.15
260,China,CHN,20200216,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,2,2,68566,1666,66.67,66.67,19.15
261,China,CHN,20200217,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,2,2,70618,1771,66.67,66.67,19.15
262,China,CHN,20200218,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,2,2,72508,1869,66.67,66.67,19.15
263,China,CHN,20200219,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.15,0,0,2,2,74258,2008,66.67,66.67,19.15
264,China,CHN,20200220,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.05,0,0,2,2,74652,2120,66.67,66.67,19.05
265,China,CHN,20200221,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.05,0,0,2,2,75543,2238,66.67,66.67,19.05
266,China,CHN,20200222,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.05,0,0,2,2,76369,2347,66.67,66.67,19.05
267,China,CHN,20200223,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.05,14190000000,0,2,2,77016,2445,66.67,66.67,14190000019
268,China,CHN,20200224,2,1,2,0,2,0,2,0,1,1,2,0,0,0,4.05,0,0,2,2,77234,2595,66.67,66.67,19.05
269,China,CHN,20200225,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,77749,2665,76.19,76.19,21.05
270,China,CHN,20200226,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,78159,2717,76.19,76.19,21.05
271,China,CHN,20200227,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,78598,2746,76.19,76.19,21.05
272,China,CHN,20200228,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,78927,2790,76.19,76.19,21.05
273,China,CHN,20200229,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,79355,2837,76.19,76.19,21.05
274,China,CHN,20200301,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,79929,2872,76.19,76.19,21.05
275,China,CHN,20200302,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80134,2914,76.19,76.19,21.05
276,China,CHN,20200303,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80261,2946,76.19,76.19,21.05
277,China,CHN,20200304,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,1566000000,0,2,2,80380,2983,76.19,76.19,1566000021
278,China,CHN,20200305,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80497,3014,76.19,76.19,21.05
279,China,CHN,20200306,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80667,3044,76.19,76.19,21.05
280,China,CHN,20200307,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80768,3072,76.19,76.19,21.05
281,China,CHN,20200308,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80814,3099,76.19,76.19,21.05
282,China,CHN,20200309,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80859,3122,76.19,76.19,21.05
283,China,CHN,20200310,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80879,3139,76.19,76.19,21.05
284,China,CHN,20200311,2,1,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,80908,3161,76.19,76.19,21.05
285,China,CHN,20200312,2,1,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,80932,3172,71.43,71.43,20.05
286,China,CHN,20200313,2,1,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,80954,3179,71.43,71.43,20.05
287,China,CHN,20200314,2,1,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,80973,3194,71.43,71.43,20.05
288,China,CHN,20200315,2,1,2,0,2,0,2,0,1,1,1,0,2,1.29E+11,4.05,0,0,2,2,80995,3203,71.43,71.43,1.29E+11
289,China,CHN,20200316,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81020,3216,66.67,66.67,20.05
290,China,CHN,20200317,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81063,3225,66.67,66.67,20.05
291,China,CHN,20200318,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81086,3241,66.67,66.67,20.05
292,China,CHN,20200319,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81130,3249,66.67,66.67,20.05
293,China,CHN,20200320,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81229,3253,66.67,66.67,20.05
294,China,CHN,20200321,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81281,3259,66.67,66.67,20.05
295,China,CHN,20200322,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81346,3265,66.67,66.67,20.05
296,China,CHN,20200323,2,0,2,0,2,0,2,0,1,1,1,0,2,0,4.05,0,0,2,2,81484,3274,66.67,66.67,20.05
297,China,CHN,20200324,2,0,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,81553,3281,71.43,71.43,21.05
298,China,CHN,20200325,2,0,2,0,2,0,2,0,1,1,2,0,2,0,4.05,0,0,2,2,81631,3285,71.43,71.43,21.05
299,China,CHN,20200326,2,0,2,0,2,0,2,0,1,1,2,0,3,0,4.05,0,0,2,2,81733,3291,76.19,76.19,22.05
300,China,CHN,20200327,2,0,2,0,2,0,2,0,1,1,2,0,3,3.52E+11,4.05,0,0,2,2,81827,3296,76.19,76.19,3.52E+11
301,China,CHN,20200328,2,0,2,0,2,0,0,1,1,1,2,0,3,0,4.05,0,0,2,2,81946,3299,66.67,66.67,20.05
302,China,CHN,20200329,2,0,2,0,2,0,0,1,1,1,2,0,3,0,4.05,0,0,2,2,82059,3304,66.67,66.67,20.05
303,China,CHN,20200330,2,0,2,0,2,0,0,1,1,1,2,0,3,0,4.05,0,0,2,2,82157,3306,66.67,66.67,20.05
304,China,CHN,20200331,2,0,2,0,2,0,0,1,1,1,2,0,3,0,4.05,0,0,3,2,82241,3309,66.67,66.67,21.05
305,China,CHN,20200401,2,0,2,0,2,0,0,1,1,1,2,0,3,0,4.05,0,0,3,2,82295,3310,66.67,66.67,21.05
306,China,CHN,20200402,2,0,2,0,2,0,0,1,1,1,2,0,3,0,4.05,0,0,3,2,82395,3316,66.67,66.67,21.05
307,China,CHN,20200403,2,0,1,0,2,0,0,1,1,1,2,0,3,0,4.05,0,0,3,2,82465,3326,61.9,61.9,20.05
308,China,CHN,20200404,2,0,1,0,1,0,0,1,1,1,2,0,3,0,4.05,0,0,3,2,82527,3330,57.14,57.14,19.05
309,China,CHN,20200405,2,0,1,0,1,0,0,1,1,1,2,0,3,0,4.05,0,0,3,2,82575,3333,57.14,57.14,19.05
310,China,CHN,20200406,2,0,1,0,1,0,0,1,1,1,2,0,3,0,4.05,0,0,3,2,82642,3335,57.14,57.14,19.05
311,China,CHN,20200407,2,0,1,0,1,0,0,,1,1,2,0,3,0,4.05,0,0,3,2,82698,3335,57.14,57.14,19.05
312,China,CHN,20200408,2,0,1,0,1,0,0,,1,1,0,0,3,0,4.05,0,0,3,2,82784,3337,47.62,47.62,17.05
313,China,CHN,20200409,2,0,0,,1,0,0,,1,1,0,0,3,0,4.05,0,0,3,2,82870,3339,42.86,42.86,16.05
314,China,CHN,20200410,2,0,0,,1,0,0,,1,1,0,,3,0,4.05,0,0,3,2,82925,3340,42.86,42.86,16.05
315,China,CHN,20200411,2,0,0,,1,0,0,,1,1,0,,3,0,4.05,0,0,3,2,83004,3343,42.86,42.86,16.05
316,China,CHN,20200412,2,0,0,,1,0,0,,1,1,0,,3,0,4.05,0,0,3,2,83097,3343,42.86,42.86,16.05
317,China,CHN,20200413,2,0,0,,1,0,0,,1,1,0,,3,0,4.05,0,0,3,2,83209,3345,42.86,42.86,16.05
318,China,CHN,20200414,,,,,,,,,,,,,3,,,,,,,83303,3345,,42.86,3
319,China,CHN,20200415,,,,,,,,,,,,,3,,,,,,,83352,3346,,42.86,3
320,Germany,DEU,20200101,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
321,Germany,DEU,20200102,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
322,Germany,DEU,20200103,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
323,Germany,DEU,20200104,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
324,Germany,DEU,20200105,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
325,Germany,DEU,20200106,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
326,Germany,DEU,20200107,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
327,Germany,DEU,20200108,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
328,Germany,DEU,20200109,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
329,Germany,DEU,20200110,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
330,Germany,DEU,20200111,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
331,Germany,DEU,20200112,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
332,Germany,DEU,20200113,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
333,Germany,DEU,20200114,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
334,Germany,DEU,20200115,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
335,Germany,DEU,20200116,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
336,Germany,DEU,20200117,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
337,Germany,DEU,20200118,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
338,Germany,DEU,20200119,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
339,Germany,DEU,20200120,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
340,Germany,DEU,20200121,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,0,0,0,0,0
341,Germany,DEU,20200122,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,2,0,0,0,0,2
342,Germany,DEU,20200123,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,2,0,0,0,0,2
343,Germany,DEU,20200124,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,2,0,0,0,0,2
344,Germany,DEU,20200125,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,2,0,0,0,0,2
345,Germany,DEU,20200126,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,2,0,0,0,0,2
346,Germany,DEU,20200127,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,0,0,7.14,7.14,4
347,Germany,DEU,20200128,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,1,0,7.14,7.14,4
348,Germany,DEU,20200129,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,4,0,7.14,7.14,4
349,Germany,DEU,20200130,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,4,0,7.14,7.14,4
350,Germany,DEU,20200131,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,5,0,7.14,7.14,4
351,Germany,DEU,20200201,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,7,0,7.14,7.14,4
352,Germany,DEU,20200202,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,8,0,7.14,7.14,4
353,Germany,DEU,20200203,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,9,0,7.14,7.14,4
354,Germany,DEU,20200204,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,11,0,7.14,7.14,4
355,Germany,DEU,20200205,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,11,0,7.14,7.14,4
356,Germany,DEU,20200206,0,,0,,0,,0,,1,0,0,,0,0,0,0,8010337,1,2,11,0,7.14,7.14,8010341
357,Germany,DEU,20200207,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,12,0,7.14,7.14,4
358,Germany,DEU,20200208,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,13,0,7.14,7.14,4
359,Germany,DEU,20200209,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,13,0,7.14,7.14,4
360,Germany,DEU,20200210,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,13,0,7.14,7.14,4
361,Germany,DEU,20200211,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,13,0,7.14,7.14,4
362,Germany,DEU,20200212,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
363,Germany,DEU,20200213,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
364,Germany,DEU,20200214,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
365,Germany,DEU,20200215,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
366,Germany,DEU,20200216,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
367,Germany,DEU,20200217,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
368,Germany,DEU,20200218,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
369,Germany,DEU,20200219,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
370,Germany,DEU,20200220,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
371,Germany,DEU,20200221,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
372,Germany,DEU,20200222,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
373,Germany,DEU,20200223,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
374,Germany,DEU,20200224,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
375,Germany,DEU,20200225,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,15,0,7.14,7.14,4
376,Germany,DEU,20200226,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,17,0,7.14,7.14,4
377,Germany,DEU,20200227,0,,0,,0,,0,,1,0,0,,0,0,0,0,0,1,2,21,0,7.14,7.14,4
378,Germany,DEU,20200228,0,,0,,0,,0,,1,0,0,,1,0,0,0,0,1,2,47,0,11.9,11.9,5
379,Germany,DEU,20200229,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,57,0,21.43,21.43,6
380,Germany,DEU,20200301,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,111,0,21.43,21.43,6
381,Germany,DEU,20200302,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,129,0,21.43,21.43,6
382,Germany,DEU,20200303,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,157,0,21.43,21.43,6
383,Germany,DEU,20200304,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,196,0,21.43,21.43,6
384,Germany,DEU,20200305,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,262,0,21.43,21.43,6
385,Germany,DEU,20200306,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,400,0,21.43,21.43,6
386,Germany,DEU,20200307,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,684,0,21.43,21.43,6
387,Germany,DEU,20200308,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,847,0,21.43,21.43,6
388,Germany,DEU,20200309,0,,0,,1,1,0,,1,0,0,,1,0,0,0,0,1,2,902,0,21.43,21.43,6
389,Germany,DEU,20200310,0,,0,,2,0,0,,1,0,0,,1,0,0,0,0,1,2,1139,2,21.43,21.43,7
390,Germany,DEU,20200311,0,,0,,2,0,0,,1,0,0,,1,0,0,0,0,1,2,1296,2,21.43,21.43,7
391,Germany,DEU,20200312,0,,0,,2,0,0,,1,0,0,,1,0,0,0,0,1,2,1567,3,21.43,21.43,7
392,Germany,DEU,20200313,0,,0,,2,0,0,,1,0,0,,1,0,0,0,0,1,2,2369,5,21.43,21.43,7
393,Germany,DEU,20200314,0,,0,,2,0,0,,1,0,0,,1,0,0,0,0,1,2,3062,5,21.43,21.43,7
394,Germany,DEU,20200315,0,,0,,2,0,0,,1,0,0,,1,0,0,0,0,1,2,3795,8,21.43,21.43,7
395,Germany,DEU,20200316,2,1,0,,2,0,0,,1,0,0,,3,0,0,0,0,1,2,4838,12,45.24,45.24,11
396,Germany,DEU,20200317,2,1,0,,2,0,0,,1,0,0,,3,0,0,0,0,1,2,6012,13,45.24,45.24,11
397,Germany,DEU,20200318,2,1,0,,2,0,0,,1,0,1,1,3,0,0,0,0,1,1,7156,13,54.76,54.76,11
398,Germany,DEU,20200319,2,1,0,,2,0,0,,1,0,1,1,3,0,0,0,0,1,1,8198,13,54.76,54.76,11
399,Germany,DEU,20200320,2,1,0,,2,1,0,,1,0,2,0,3,0,0,0,0,1,1,14138,43,59.52,59.52,12
400,Germany,DEU,20200321,2,1,0,,2,1,0,,1,0,2,0,3,0,0,0,0,1,1,18187,45,59.52,59.52,12
401,Germany,DEU,20200322,2,1,1,1,2,1,0,,1,0,2,1,3,0,0,0,0,1,1,21463,67,73.81,73.81,13
402,Germany,DEU,20200323,2,1,1,1,2,1,0,,1,0,2,1,3,68442949673,0,62997723800,156510825,1,1,24774,94,73.81,73.81,1.31597E+11
403,Germany,DEU,20200324,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,29212,126,73.81,73.81,13
404,Germany,DEU,20200325,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,31554,149,73.81,73.81,13
405,Germany,DEU,20200326,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,36508,198,73.81,73.81,13
406,Germany,DEU,20200327,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,42288,253,73.81,73.81,13
407,Germany,DEU,20200328,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,48582,325,73.81,73.81,13
408,Germany,DEU,20200329,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,52547,389,73.81,73.81,13
409,Germany,DEU,20200330,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,57298,455,73.81,73.81,13
410,Germany,DEU,20200331,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,61913,583,73.81,73.81,13
411,Germany,DEU,20200401,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,67366,732,73.81,73.81,13
412,Germany,DEU,20200402,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,73522,872,73.81,73.81,13
413,Germany,DEU,20200403,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,79696,1017,73.81,73.81,13
414,Germany,DEU,20200404,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,85778,1158,73.81,73.81,13
415,Germany,DEU,20200405,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,91714,1342,73.81,73.81,13
416,Germany,DEU,20200406,2,1,1,1,2,1,0,1,1,0,2,1,3,0,0,0,0,1,1,95391,1434,73.81,73.81,13
417,Germany,DEU,20200407,2,1,1,1,2,1,0,,1,0,2,1,3,0,0,0,0,1,1,99225,1607,73.81,73.81,13
418,Germany,DEU,20200408,2,1,1,1,2,1,0,,1,0,2,1,3,0,0,0,0,1,1,103228,1861,73.81,73.81,13
419,Germany,DEU,20200409,,,,,,,,,1,0,2,1,3,,,,,,,108202,2107,,,6
420,Germany,DEU,20200410,,,,,,,,,1,0,2,1,3,,0,,,,,113525,2373,,73.81,6
421,Germany,DEU,20200411,,,,,,,,,1,0,2,1,3,,,,,,,117658,2544,,73.81,6
422,Germany,DEU,20200412,,,,,,,,,1,0,2,1,3,,,,,,,120479,2673,,73.81,6
